137243,Shot Chart Detail,21800036,554,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,10,7,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,120,88,1,0,20181021,CLE,ATL
137244,Shot Chart Detail,21800036,588,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,8,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,11,1,0,20181021,CLE,ATL
137245,Shot Chart Detail,21800036,592,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,8,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,21,1,0,20181021,CLE,ATL
137246,Shot Chart Detail,21800036,678,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,2,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,13,1,0,20181021,CLE,ATL
137247,Shot Chart Detail,21800036,716,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,0,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-146,213,1,0,20181021,CLE,ATL
137248,Shot Chart Detail,21800053,140,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,2,23,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,110,241,1,0,20181024,CLE,BKN
137249,Shot Chart Detail,21800053,181,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,10,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-6,1,1,20181024,CLE,BKN
137250,Shot Chart Detail,21800053,402,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,5,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,178,76,1,0,20181024,CLE,BKN
137251,Shot Chart Detail,21800053,405,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,4,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,53,163,1,1,20181024,CLE,BKN
137252,Shot Chart Detail,21800053,436,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,1,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-62,222,1,0,20181024,CLE,BKN
137253,Shot Chart Detail,21800053,440,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,1,25,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,10,1,1,20181024,CLE,BKN
137254,Shot Chart Detail,21800053,490,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,10,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,6,160,1,0,20181024,CLE,BKN
137255,Shot Chart Detail,21800053,494,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,9,52,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,4,1,1,20181024,CLE,BKN
137256,Shot Chart Detail,21800053,598,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,3,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-95,195,1,1,20181024,CLE,BKN
137257,Shot Chart Detail,21800053,626,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,0,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-68,216,1,1,20181024,CLE,BKN
137258,Shot Chart Detail,21800063,168,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,10,33,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-117,32,1,0,20181025,DET,CLE
137259,Shot Chart Detail,21800063,190,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,9,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,134,220,1,0,20181025,DET,CLE
137260,Shot Chart Detail,21800063,206,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,7,22,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-32,96,1,1,20181025,DET,CLE
137261,Shot Chart Detail,21800063,463,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,11,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,11,1,1,20181025,DET,CLE
137262,Shot Chart Detail,21800063,480,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,10,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,111,179,1,1,20181025,DET,CLE
137263,Shot Chart Detail,21800063,483,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,10,13,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,67,159,1,1,20181025,DET,CLE
137264,Shot Chart Detail,21800063,536,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,6,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,128,164,1,0,20181025,DET,CLE
137265,Shot Chart Detail,21800063,634,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,0,25,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,29,63,1,0,20181025,DET,CLE
137266,Shot Chart Detail,21800063,646,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,0,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,120,167,1,1,20181025,DET,CLE
137267,Shot Chart Detail,21800077,201,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,8,33,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-90,46,1,0,20181027,CLE,IND
137268,Shot Chart Detail,21800077,221,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,6,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-182,47,1,0,20181027,CLE,IND
137269,Shot Chart Detail,21800077,433,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,1,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-65,143,1,0,20181027,CLE,IND
137270,Shot Chart Detail,21800077,446,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,3,0,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,12,208,1,0,20181027,CLE,IND
137271,Shot Chart Detail,21800077,571,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,2,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,148,106,1,1,20181027,CLE,IND
137272,Shot Chart Detail,21800077,574,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,2,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,98,237,1,0,20181027,CLE,IND
137273,Shot Chart Detail,21800077,586,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,1,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,10,1,1,20181027,CLE,IND
137274,Shot Chart Detail,21800077,595,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,4,1,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,185,73,1,0,20181027,CLE,IND
137275,Shot Chart Detail,21800097,48,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,8,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-87,151,1,0,20181030,CLE,ATL
137276,Shot Chart Detail,21800097,64,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,6,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-5,1,0,20181030,CLE,ATL
137277,Shot Chart Detail,21800097,94,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,1,4,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20181030,CLE,ATL
137278,Shot Chart Detail,21800097,310,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,1,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-122,239,1,0,20181030,CLE,ATL
137279,Shot Chart Detail,21800097,320,1629012,Collin Sexton,1610612739,Cleveland Cavaliers,2,1,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,9,168,1,0,20181030,CLE,ATL
