170978,Shot Chart Detail,21800082,158,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,0,32,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,23,59,1,1,20181027,SAS,LAL
170979,Shot Chart Detail,21800082,180,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,10,45,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-59,171,1,1,20181027,SAS,LAL
170980,Shot Chart Detail,21800082,209,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,8,29,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-211,137,1,0,20181027,SAS,LAL
170981,Shot Chart Detail,21800082,250,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,6,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-156,200,1,0,20181027,SAS,LAL
170982,Shot Chart Detail,21800082,449,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,2,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-128,232,1,1,20181027,SAS,LAL
170983,Shot Chart Detail,21800082,477,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,1,7,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,8,1,0,20181027,SAS,LAL
170984,Shot Chart Detail,21800082,621,200765,Rajon Rondo,1610612747,Los Angeles Lakers,4,4,6,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,11,1,0,20181027,SAS,LAL
170985,Shot Chart Detail,21800093,158,200765,Rajon Rondo,1610612747,Los Angeles Lakers,1,1,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,25,1,0,20181029,MIN,LAL
170986,Shot Chart Detail,21800093,291,200765,Rajon Rondo,1610612747,Los Angeles Lakers,2,5,32,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,212,121,1,1,20181029,MIN,LAL
170987,Shot Chart Detail,21800093,478,200765,Rajon Rondo,1610612747,Los Angeles Lakers,3,5,53,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,25,1,1,20181029,MIN,LAL
