id,grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,current_team
124378,Shot Chart Detail,21800012,15,202699,Tobias Harris,1610612746,LA Clippers,1,10,41,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-225,68,1,1,20181017,LAC,DEN,Sixers
124379,Shot Chart Detail,21800012,23,202699,Tobias Harris,1610612746,LA Clippers,1,9,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-116,73,1,0,20181017,LAC,DEN,Sixers
124380,Shot Chart Detail,21800012,33,202699,Tobias Harris,1610612746,LA Clippers,1,9,10,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,9,1,1,20181017,LAC,DEN,Sixers
124381,Shot Chart Detail,21800012,47,202699,Tobias Harris,1610612746,LA Clippers,1,7,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,127,209,1,0,20181017,LAC,DEN,Sixers
124382,Shot Chart Detail,21800012,75,202699,Tobias Harris,1610612746,LA Clippers,1,5,33,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-44,83,1,0,20181017,LAC,DEN,Sixers
124383,Shot Chart Detail,21800012,97,202699,Tobias Harris,1610612746,LA Clippers,1,3,37,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,47,20,1,0,20181017,LAC,DEN,Sixers
124384,Shot Chart Detail,21800012,297,202699,Tobias Harris,1610612746,LA Clippers,2,3,16,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,11,1,1,20181017,LAC,DEN,Sixers
124385,Shot Chart Detail,21800012,309,202699,Tobias Harris,1610612746,LA Clippers,2,2,7,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,41,1,0,20181017,LAC,DEN,Sixers
124386,Shot Chart Detail,21800012,313,202699,Tobias Harris,1610612746,LA Clippers,2,1,50,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,0,1,1,20181017,LAC,DEN,Sixers
124387,Shot Chart Detail,21800012,410,202699,Tobias Harris,1610612746,LA Clippers,3,6,32,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,221,2,1,0,20181017,LAC,DEN,Sixers
124388,Shot Chart Detail,21800012,501,202699,Tobias Harris,1610612746,LA Clippers,3,1,5,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-76,69,1,1,20181017,LAC,DEN,Sixers
124389,Shot Chart Detail,21800012,550,202699,Tobias Harris,1610612746,LA Clippers,4,9,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-3,253,1,0,20181017,LAC,DEN,Sixers
124390,Shot Chart Detail,21800012,585,202699,Tobias Harris,1610612746,LA Clippers,4,7,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,40,251,1,1,20181017,LAC,DEN,Sixers
124391,Shot Chart Detail,21800025,7,202699,Tobias Harris,1610612746,LA Clippers,1,11,46,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-64,27,1,0,20181019,LAC,OKC,Sixers
124392,Shot Chart Detail,21800025,17,202699,Tobias Harris,1610612746,LA Clippers,1,10,44,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,63,122,1,1,20181019,LAC,OKC,Sixers
124393,Shot Chart Detail,21800025,44,202699,Tobias Harris,1610612746,LA Clippers,1,8,53,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-98,30,1,1,20181019,LAC,OKC,Sixers
124394,Shot Chart Detail,21800025,79,202699,Tobias Harris,1610612746,LA Clippers,1,5,44,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,5,1,1,20181019,LAC,OKC,Sixers
124395,Shot Chart Detail,21800025,90,202699,Tobias Harris,1610612746,LA Clippers,1,4,54,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-35,251,1,1,20181019,LAC,OKC,Sixers
124396,Shot Chart Detail,21800025,93,202699,Tobias Harris,1610612746,LA Clippers,1,4,24,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,11,1,0,20181019,LAC,OKC,Sixers
124397,Shot Chart Detail,21800025,95,202699,Tobias Harris,1610612746,LA Clippers,1,4,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,169,198,1,0,20181019,LAC,OKC,Sixers
124398,Shot Chart Detail,21800025,133,202699,Tobias Harris,1610612746,LA Clippers,1,2,10,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,19,24,1,0,20181019,LAC,OKC,Sixers
124399,Shot Chart Detail,21800025,283,202699,Tobias Harris,1610612746,LA Clippers,2,5,3,Missed Shot,Hook Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,32,1,0,20181019,LAC,OKC,Sixers
124400,Shot Chart Detail,21800025,319,202699,Tobias Harris,1610612746,LA Clippers,2,2,38,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-6,140,1,0,20181019,LAC,OKC,Sixers
124401,Shot Chart Detail,21800025,346,202699,Tobias Harris,1610612746,LA Clippers,2,0,17,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,-11,1,0,20181019,LAC,OKC,Sixers
124402,Shot Chart Detail,21800025,682,202699,Tobias Harris,1610612746,LA Clippers,3,11,29,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,30,1,0,20181019,LAC,OKC,Sixers
124403,Shot Chart Detail,21800025,379,202699,Tobias Harris,1610612746,LA Clippers,3,9,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-234,97,1,0,20181019,LAC,OKC,Sixers
124404,Shot Chart Detail,21800025,533,202699,Tobias Harris,1610612746,LA Clippers,4,11,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,28,1,0,20181019,LAC,OKC,Sixers
124405,Shot Chart Detail,21800025,538,202699,Tobias Harris,1610612746,LA Clippers,4,11,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-16,258,1,0,20181019,LAC,OKC,Sixers
124406,Shot Chart Detail,21800025,560,202699,Tobias Harris,1610612746,LA Clippers,4,9,29,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,47,168,1,0,20181019,LAC,OKC,Sixers
124407,Shot Chart Detail,21800025,565,202699,Tobias Harris,1610612746,LA Clippers,4,8,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-160,205,1,1,20181019,LAC,OKC,Sixers
124408,Shot Chart Detail,21800025,571,202699,Tobias Harris,1610612746,LA Clippers,4,8,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,10,1,1,20181019,LAC,OKC,Sixers
124409,Shot Chart Detail,21800025,588,202699,Tobias Harris,1610612746,LA Clippers,4,7,22,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,32,1,1,20181019,LAC,OKC,Sixers
124410,Shot Chart Detail,21800025,604,202699,Tobias Harris,1610612746,LA Clippers,4,5,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-19,167,1,1,20181019,LAC,OKC,Sixers
124411,Shot Chart Detail,21800025,620,202699,Tobias Harris,1610612746,LA Clippers,4,4,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,12,1,1,20181019,LAC,OKC,Sixers
124412,Shot Chart Detail,21800025,636,202699,Tobias Harris,1610612746,LA Clippers,4,2,41,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-55,107,1,1,20181019,LAC,OKC,Sixers
124413,Shot Chart Detail,21800025,649,202699,Tobias Harris,1610612746,LA Clippers,4,1,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-154,209,1,0,20181019,LAC,OKC,Sixers
124414,Shot Chart Detail,21800039,33,202699,Tobias Harris,1610612746,LA Clippers,1,8,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,15,1,0,20181021,LAC,HOU,Sixers
124415,Shot Chart Detail,21800039,43,202699,Tobias Harris,1610612746,LA Clippers,1,8,14,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,58,1,0,20181021,LAC,HOU,Sixers
124416,Shot Chart Detail,21800039,51,202699,Tobias Harris,1610612746,LA Clippers,1,7,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,81,258,1,0,20181021,LAC,HOU,Sixers
124417,Shot Chart Detail,21800039,90,202699,Tobias Harris,1610612746,LA Clippers,1,5,41,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,4,1,1,20181021,LAC,HOU,Sixers
124418,Shot Chart Detail,21800039,127,202699,Tobias Harris,1610612746,LA Clippers,1,3,18,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,16,1,0,20181021,LAC,HOU,Sixers
124419,Shot Chart Detail,21800039,134,202699,Tobias Harris,1610612746,LA Clippers,1,2,49,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,19,1,1,20181021,LAC,HOU,Sixers
124420,Shot Chart Detail,21800039,138,202699,Tobias Harris,1610612746,LA Clippers,1,2,26,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,72,89,1,1,20181021,LAC,HOU,Sixers
124421,Shot Chart Detail,21800039,284,202699,Tobias Harris,1610612746,LA Clippers,2,4,23,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,31,1,0,20181021,LAC,HOU,Sixers
124422,Shot Chart Detail,21800039,288,202699,Tobias Harris,1610612746,LA Clippers,2,4,17,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,34,1,1,20181021,LAC,HOU,Sixers
124423,Shot Chart Detail,21800039,306,202699,Tobias Harris,1610612746,LA Clippers,2,2,54,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20181021,LAC,HOU,Sixers
124424,Shot Chart Detail,21800039,325,202699,Tobias Harris,1610612746,LA Clippers,2,1,4,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,10,1,1,20181021,LAC,HOU,Sixers
124425,Shot Chart Detail,21800039,329,202699,Tobias Harris,1610612746,LA Clippers,2,0,28,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,4,1,1,20181021,LAC,HOU,Sixers
124426,Shot Chart Detail,21800039,379,202699,Tobias Harris,1610612746,LA Clippers,3,7,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,119,231,1,1,20181021,LAC,HOU,Sixers
124427,Shot Chart Detail,21800039,580,202699,Tobias Harris,1610612746,LA Clippers,4,3,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,207,127,1,0,20181021,LAC,HOU,Sixers
124428,Shot Chart Detail,21800039,596,202699,Tobias Harris,1610612746,LA Clippers,4,2,27,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,228,1,1,20181021,LAC,HOU,Sixers
124429,Shot Chart Detail,21800050,15,202699,Tobias Harris,1610612746,LA Clippers,1,10,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,9,169,1,0,20181023,NOP,LAC,Sixers
124430,Shot Chart Detail,21800050,35,202699,Tobias Harris,1610612746,LA Clippers,1,9,7,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,4,1,1,20181023,NOP,LAC,Sixers
124431,Shot Chart Detail,21800050,47,202699,Tobias Harris,1610612746,LA Clippers,1,7,59,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,139,79,1,0,20181023,NOP,LAC,Sixers
124432,Shot Chart Detail,21800050,59,202699,Tobias Harris,1610612746,LA Clippers,1,7,12,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,121,146,1,0,20181023,NOP,LAC,Sixers
124433,Shot Chart Detail,21800050,79,202699,Tobias Harris,1610612746,LA Clippers,1,5,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,43,267,1,0,20181023,NOP,LAC,Sixers
124434,Shot Chart Detail,21800050,126,202699,Tobias Harris,1610612746,LA Clippers,1,2,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-4,1,1,20181023,NOP,LAC,Sixers
124435,Shot Chart Detail,21800050,136,202699,Tobias Harris,1610612746,LA Clippers,1,2,22,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-112,122,1,1,20181023,NOP,LAC,Sixers
124436,Shot Chart Detail,21800050,152,202699,Tobias Harris,1610612746,LA Clippers,1,1,0,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,2,57,1,1,20181023,NOP,LAC,Sixers
124437,Shot Chart Detail,21800050,271,202699,Tobias Harris,1610612746,LA Clippers,2,5,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,0,267,1,1,20181023,NOP,LAC,Sixers
124438,Shot Chart Detail,21800050,411,202699,Tobias Harris,1610612746,LA Clippers,3,10,14,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-8,125,1,0,20181023,NOP,LAC,Sixers
124439,Shot Chart Detail,21800050,467,202699,Tobias Harris,1610612746,LA Clippers,3,5,15,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,93,246,1,0,20181023,NOP,LAC,Sixers
124440,Shot Chart Detail,21800050,485,202699,Tobias Harris,1610612746,LA Clippers,3,4,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-36,249,1,0,20181023,NOP,LAC,Sixers
124441,Shot Chart Detail,21800050,610,202699,Tobias Harris,1610612746,LA Clippers,4,6,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,6,1,1,20181023,NOP,LAC,Sixers
124442,Shot Chart Detail,21800050,657,202699,Tobias Harris,1610612746,LA Clippers,4,3,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,6,1,1,20181023,NOP,LAC,Sixers
124443,Shot Chart Detail,21800050,662,202699,Tobias Harris,1610612746,LA Clippers,4,2,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,-2,1,0,20181023,NOP,LAC,Sixers
124444,Shot Chart Detail,21800050,708,202699,Tobias Harris,1610612746,LA Clippers,4,0,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,14,268,1,1,20181023,NOP,LAC,Sixers
124445,Shot Chart Detail,21800070,15,202699,Tobias Harris,1610612746,LA Clippers,1,10,27,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-87,61,1,0,20181026,HOU,LAC,Sixers
124446,Shot Chart Detail,21800070,26,202699,Tobias Harris,1610612746,LA Clippers,1,9,47,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-101,41,1,0,20181026,HOU,LAC,Sixers
124447,Shot Chart Detail,21800070,38,202699,Tobias Harris,1610612746,LA Clippers,1,8,54,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-102,173,1,0,20181026,HOU,LAC,Sixers
124448,Shot Chart Detail,21800070,71,202699,Tobias Harris,1610612746,LA Clippers,1,6,12,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,78,99,1,0,20181026,HOU,LAC,Sixers
124449,Shot Chart Detail,21800070,262,202699,Tobias Harris,1610612746,LA Clippers,2,7,30,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-31,88,1,0,20181026,HOU,LAC,Sixers
124450,Shot Chart Detail,21800070,324,202699,Tobias Harris,1610612746,LA Clippers,2,2,26,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-3,56,1,1,20181026,HOU,LAC,Sixers
124451,Shot Chart Detail,21800070,343,202699,Tobias Harris,1610612746,LA Clippers,2,1,27,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-102,58,1,1,20181026,HOU,LAC,Sixers
124452,Shot Chart Detail,21800070,377,202699,Tobias Harris,1610612746,LA Clippers,3,11,2,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-30,18,1,0,20181026,HOU,LAC,Sixers
124453,Shot Chart Detail,21800070,414,202699,Tobias Harris,1610612746,LA Clippers,3,7,47,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,146,210,1,1,20181026,HOU,LAC,Sixers
124454,Shot Chart Detail,21800070,440,202699,Tobias Harris,1610612746,LA Clippers,3,6,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,28,1,0,20181026,HOU,LAC,Sixers
124455,Shot Chart Detail,21800070,460,202699,Tobias Harris,1610612746,LA Clippers,3,4,52,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,51,47,1,0,20181026,HOU,LAC,Sixers
124456,Shot Chart Detail,21800070,467,202699,Tobias Harris,1610612746,LA Clippers,3,4,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-199,188,1,0,20181026,HOU,LAC,Sixers
124457,Shot Chart Detail,21800070,476,202699,Tobias Harris,1610612746,LA Clippers,3,3,27,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,182,179,1,1,20181026,HOU,LAC,Sixers
124458,Shot Chart Detail,21800070,479,202699,Tobias Harris,1610612746,LA Clippers,3,3,2,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,27,1,1,20181026,HOU,LAC,Sixers
124459,Shot Chart Detail,21800086,20,202699,Tobias Harris,1610612746,LA Clippers,1,10,15,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-5,57,1,1,20181028,LAC,WAS,Sixers
124460,Shot Chart Detail,21800086,48,202699,Tobias Harris,1610612746,LA Clippers,1,7,34,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181028,LAC,WAS,Sixers
124461,Shot Chart Detail,21800086,118,202699,Tobias Harris,1610612746,LA Clippers,1,2,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-59,241,1,0,20181028,LAC,WAS,Sixers
124462,Shot Chart Detail,21800086,134,202699,Tobias Harris,1610612746,LA Clippers,1,0,42,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-78,31,1,0,20181028,LAC,WAS,Sixers
124463,Shot Chart Detail,21800086,301,202699,Tobias Harris,1610612746,LA Clippers,2,2,41,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,19,1,1,20181028,LAC,WAS,Sixers
124464,Shot Chart Detail,21800086,314,202699,Tobias Harris,1610612746,LA Clippers,2,1,18,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181028,LAC,WAS,Sixers
124465,Shot Chart Detail,21800086,312,202699,Tobias Harris,1610612746,LA Clippers,2,1,18,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,45,10,1,0,20181028,LAC,WAS,Sixers
124466,Shot Chart Detail,21800086,361,202699,Tobias Harris,1610612746,LA Clippers,3,9,50,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,17,1,0,20181028,LAC,WAS,Sixers
124467,Shot Chart Detail,21800086,367,202699,Tobias Harris,1610612746,LA Clippers,3,9,26,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-52,172,1,1,20181028,LAC,WAS,Sixers
124468,Shot Chart Detail,21800086,374,202699,Tobias Harris,1610612746,LA Clippers,3,8,49,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20181028,LAC,WAS,Sixers
124469,Shot Chart Detail,21800086,379,202699,Tobias Harris,1610612746,LA Clippers,3,8,26,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,6,1,1,20181028,LAC,WAS,Sixers
124470,Shot Chart Detail,21800086,423,202699,Tobias Harris,1610612746,LA Clippers,3,5,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-11,258,1,1,20181028,LAC,WAS,Sixers
124471,Shot Chart Detail,21800086,449,202699,Tobias Harris,1610612746,LA Clippers,3,3,6,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20181028,LAC,WAS,Sixers
124472,Shot Chart Detail,21800086,471,202699,Tobias Harris,1610612746,LA Clippers,3,1,14,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-88,6,1,0,20181028,LAC,WAS,Sixers
124473,Shot Chart Detail,21800103,59,202699,Tobias Harris,1610612746,LA Clippers,1,7,17,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,2,1,0,20181030,OKC,LAC,Sixers
124474,Shot Chart Detail,21800103,68,202699,Tobias Harris,1610612746,LA Clippers,1,6,43,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,82,239,1,0,20181030,OKC,LAC,Sixers
124475,Shot Chart Detail,21800103,92,202699,Tobias Harris,1610612746,LA Clippers,1,4,44,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,10,1,1,20181030,OKC,LAC,Sixers
124476,Shot Chart Detail,21800103,230,202699,Tobias Harris,1610612746,LA Clippers,2,7,50,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-25,64,1,1,20181030,OKC,LAC,Sixers
124477,Shot Chart Detail,21800103,251,202699,Tobias Harris,1610612746,LA Clippers,2,6,39,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-5,117,1,1,20181030,OKC,LAC,Sixers
124478,Shot Chart Detail,21800103,265,202699,Tobias Harris,1610612746,LA Clippers,2,6,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,10,1,1,20181030,OKC,LAC,Sixers
124479,Shot Chart Detail,21800103,301,202699,Tobias Harris,1610612746,LA Clippers,2,3,34,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-50,84,1,1,20181030,OKC,LAC,Sixers
124480,Shot Chart Detail,21800103,354,202699,Tobias Harris,1610612746,LA Clippers,2,0,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,16,1,0,20181030,OKC,LAC,Sixers
124481,Shot Chart Detail,21800103,413,202699,Tobias Harris,1610612746,LA Clippers,2,0,32,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,13,1,0,20181030,OKC,LAC,Sixers
124482,Shot Chart Detail,21800103,368,202699,Tobias Harris,1610612746,LA Clippers,3,11,49,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,6,1,0,20181030,OKC,LAC,Sixers
124483,Shot Chart Detail,21800103,378,202699,Tobias Harris,1610612746,LA Clippers,3,10,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,94,222,1,0,20181030,OKC,LAC,Sixers
124484,Shot Chart Detail,21800103,452,202699,Tobias Harris,1610612746,LA Clippers,3,5,4,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,18,59,1,1,20181030,OKC,LAC,Sixers
124485,Shot Chart Detail,21800103,460,202699,Tobias Harris,1610612746,LA Clippers,3,4,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,6,1,1,20181030,OKC,LAC,Sixers
124486,Shot Chart Detail,21800103,496,202699,Tobias Harris,1610612746,LA Clippers,3,1,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,60,246,1,0,20181030,OKC,LAC,Sixers
124487,Shot Chart Detail,21800113,23,202699,Tobias Harris,1610612746,LA Clippers,1,10,10,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,52,32,1,0,20181101,PHI,LAC,Sixers
124488,Shot Chart Detail,21800113,50,202699,Tobias Harris,1610612746,LA Clippers,1,7,54,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-51,52,1,1,20181101,PHI,LAC,Sixers
