id,grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,Current_Team
185673,Shot Chart Detail,21800001,46,202681,Kyrie Irving,1610612738,Boston Celtics,1,8,34,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-11,175,1,0,20181016,BOS,PHI,Nets
185674,Shot Chart Detail,21800001,59,202681,Kyrie Irving,1610612738,Boston Celtics,1,7,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,185,173,1,0,20181016,BOS,PHI,Nets
185675,Shot Chart Detail,21800001,103,202681,Kyrie Irving,1610612738,Boston Celtics,1,4,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,179,188,1,0,20181016,BOS,PHI,Nets
185676,Shot Chart Detail,21800001,256,202681,Kyrie Irving,1610612738,Boston Celtics,2,5,59,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,105,20,1,0,20181016,BOS,PHI,Nets
185677,Shot Chart Detail,21800001,287,202681,Kyrie Irving,1610612738,Boston Celtics,2,3,54,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,31,26,1,0,20181016,BOS,PHI,Nets
185678,Shot Chart Detail,21800001,304,202681,Kyrie Irving,1610612738,Boston Celtics,2,3,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,136,216,1,0,20181016,BOS,PHI,Nets
185679,Shot Chart Detail,21800001,316,202681,Kyrie Irving,1610612738,Boston Celtics,2,1,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,222,112,1,0,20181016,BOS,PHI,Nets
185680,Shot Chart Detail,21800001,330,202681,Kyrie Irving,1610612738,Boston Celtics,2,0,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-169,215,1,0,20181016,BOS,PHI,Nets
185681,Shot Chart Detail,21800001,385,202681,Kyrie Irving,1610612738,Boston Celtics,3,9,18,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,22,40,1,0,20181016,BOS,PHI,Nets
185682,Shot Chart Detail,21800001,390,202681,Kyrie Irving,1610612738,Boston Celtics,3,9,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,161,213,1,1,20181016,BOS,PHI,Nets
185683,Shot Chart Detail,21800001,416,202681,Kyrie Irving,1610612738,Boston Celtics,3,6,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-130,236,1,0,20181016,BOS,PHI,Nets
185684,Shot Chart Detail,21800001,557,202681,Kyrie Irving,1610612738,Boston Celtics,4,9,2,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20181016,BOS,PHI,Nets
185685,Shot Chart Detail,21800001,596,202681,Kyrie Irving,1610612738,Boston Celtics,4,6,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,106,255,1,0,20181016,BOS,PHI,Nets
185686,Shot Chart Detail,21800001,624,202681,Kyrie Irving,1610612738,Boston Celtics,4,4,49,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-37,167,1,0,20181016,BOS,PHI,Nets
185687,Shot Chart Detail,21800019,51,202681,Kyrie Irving,1610612738,Boston Celtics,1,8,1,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,223,95,1,0,20181019,TOR,BOS,Nets
185688,Shot Chart Detail,21800019,85,202681,Kyrie Irving,1610612738,Boston Celtics,1,5,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,1,20181019,TOR,BOS,Nets
185689,Shot Chart Detail,21800019,230,202681,Kyrie Irving,1610612738,Boston Celtics,2,7,44,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,152,88,1,1,20181019,TOR,BOS,Nets
185690,Shot Chart Detail,21800019,240,202681,Kyrie Irving,1610612738,Boston Celtics,2,7,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-14,148,1,0,20181019,TOR,BOS,Nets
185691,Shot Chart Detail,21800019,253,202681,Kyrie Irving,1610612738,Boston Celtics,2,6,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-43,262,1,1,20181019,TOR,BOS,Nets
185692,Shot Chart Detail,21800019,259,202681,Kyrie Irving,1610612738,Boston Celtics,2,5,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,13,1,0,20181019,TOR,BOS,Nets
185693,Shot Chart Detail,21800019,295,202681,Kyrie Irving,1610612738,Boston Celtics,2,3,4,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-132,91,1,0,20181019,TOR,BOS,Nets
185694,Shot Chart Detail,21800019,317,202681,Kyrie Irving,1610612738,Boston Celtics,2,1,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,2,1,0,20181019,TOR,BOS,Nets
185695,Shot Chart Detail,21800019,327,202681,Kyrie Irving,1610612738,Boston Celtics,2,0,13,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-17,39,1,1,20181019,TOR,BOS,Nets
185696,Shot Chart Detail,21800019,340,202681,Kyrie Irving,1610612738,Boston Celtics,3,11,32,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,0,1,1,20181019,TOR,BOS,Nets
185697,Shot Chart Detail,21800019,361,202681,Kyrie Irving,1610612738,Boston Celtics,3,9,1,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,9,1,0,20181019,TOR,BOS,Nets
185698,Shot Chart Detail,21800019,363,202681,Kyrie Irving,1610612738,Boston Celtics,3,8,59,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20181019,TOR,BOS,Nets
185699,Shot Chart Detail,21800019,390,202681,Kyrie Irving,1610612738,Boston Celtics,3,6,52,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-145,73,1,1,20181019,TOR,BOS,Nets
185700,Shot Chart Detail,21800019,420,202681,Kyrie Irving,1610612738,Boston Celtics,3,4,2,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,141,88,1,1,20181019,TOR,BOS,Nets
185701,Shot Chart Detail,21800019,517,202681,Kyrie Irving,1610612738,Boston Celtics,4,10,30,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,-4,1,1,20181019,TOR,BOS,Nets
185702,Shot Chart Detail,21800019,575,202681,Kyrie Irving,1610612738,Boston Celtics,4,7,19,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,38,72,1,0,20181019,TOR,BOS,Nets
185703,Shot Chart Detail,21800019,579,202681,Kyrie Irving,1610612738,Boston Celtics,4,6,55,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,-8,1,0,20181019,TOR,BOS,Nets
185704,Shot Chart Detail,21800019,618,202681,Kyrie Irving,1610612738,Boston Celtics,4,4,3,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,164,35,1,1,20181019,TOR,BOS,Nets
185705,Shot Chart Detail,21800019,644,202681,Kyrie Irving,1610612738,Boston Celtics,4,1,57,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,181,183,1,0,20181019,TOR,BOS,Nets
185706,Shot Chart Detail,21800019,662,202681,Kyrie Irving,1610612738,Boston Celtics,4,0,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,5,1,1,20181019,TOR,BOS,Nets
185707,Shot Chart Detail,21800028,11,202681,Kyrie Irving,1610612738,Boston Celtics,1,11,6,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,81,101,1,0,20181020,NYK,BOS,Nets
185708,Shot Chart Detail,21800028,31,202681,Kyrie Irving,1610612738,Boston Celtics,1,10,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,15,1,1,20181020,NYK,BOS,Nets
185709,Shot Chart Detail,21800028,53,202681,Kyrie Irving,1610612738,Boston Celtics,1,8,21,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,11,1,1,20181020,NYK,BOS,Nets
185710,Shot Chart Detail,21800028,70,202681,Kyrie Irving,1610612738,Boston Celtics,1,7,0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-115,113,1,0,20181020,NYK,BOS,Nets
185711,Shot Chart Detail,21800028,194,202681,Kyrie Irving,1610612738,Boston Celtics,2,11,18,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-161,102,1,0,20181020,NYK,BOS,Nets
185712,Shot Chart Detail,21800028,212,202681,Kyrie Irving,1610612738,Boston Celtics,2,9,44,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,32,1,0,20181020,NYK,BOS,Nets
185713,Shot Chart Detail,21800028,297,202681,Kyrie Irving,1610612738,Boston Celtics,2,3,39,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-52,260,1,0,20181020,NYK,BOS,Nets
185714,Shot Chart Detail,21800028,329,202681,Kyrie Irving,1610612738,Boston Celtics,2,0,32,Missed Shot,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-71,33,1,0,20181020,NYK,BOS,Nets
185715,Shot Chart Detail,21800028,362,202681,Kyrie Irving,1610612738,Boston Celtics,3,10,30,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,76,16,1,0,20181020,NYK,BOS,Nets
185716,Shot Chart Detail,21800028,365,202681,Kyrie Irving,1610612738,Boston Celtics,3,10,8,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-108,145,1,0,20181020,NYK,BOS,Nets
185717,Shot Chart Detail,21800028,384,202681,Kyrie Irving,1610612738,Boston Celtics,3,8,37,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-90,132,1,0,20181020,NYK,BOS,Nets
185718,Shot Chart Detail,21800028,416,202681,Kyrie Irving,1610612738,Boston Celtics,3,5,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,9,1,1,20181020,NYK,BOS,Nets
185719,Shot Chart Detail,21800028,419,202681,Kyrie Irving,1610612738,Boston Celtics,3,5,38,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,2,101,1,1,20181020,NYK,BOS,Nets
185720,Shot Chart Detail,21800028,434,202681,Kyrie Irving,1610612738,Boston Celtics,3,4,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,0,245,1,0,20181020,NYK,BOS,Nets
185721,Shot Chart Detail,21800028,652,202681,Kyrie Irving,1610612738,Boston Celtics,4,2,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,5,1,1,20181020,NYK,BOS,Nets
185722,Shot Chart Detail,21800028,659,202681,Kyrie Irving,1610612738,Boston Celtics,4,2,10,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,221,116,1,0,20181020,NYK,BOS,Nets
185723,Shot Chart Detail,21800040,7,202681,Kyrie Irving,1610612738,Boston Celtics,1,11,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-131,228,1,0,20181022,BOS,ORL,Nets
185724,Shot Chart Detail,21800040,93,202681,Kyrie Irving,1610612738,Boston Celtics,1,4,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,130,52,1,0,20181022,BOS,ORL,Nets
185725,Shot Chart Detail,21800040,97,202681,Kyrie Irving,1610612738,Boston Celtics,1,3,48,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,0,1,0,20181022,BOS,ORL,Nets
185726,Shot Chart Detail,21800040,233,202681,Kyrie Irving,1610612738,Boston Celtics,2,5,42,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-72,10,1,1,20181022,BOS,ORL,Nets
185727,Shot Chart Detail,21800040,257,202681,Kyrie Irving,1610612738,Boston Celtics,2,3,19,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,4,1,0,20181022,BOS,ORL,Nets
185728,Shot Chart Detail,21800040,268,202681,Kyrie Irving,1610612738,Boston Celtics,2,2,28,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,13,1,0,20181022,BOS,ORL,Nets
185729,Shot Chart Detail,21800040,294,202681,Kyrie Irving,1610612738,Boston Celtics,2,0,37,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,-10,1,1,20181022,BOS,ORL,Nets
185730,Shot Chart Detail,21800040,321,202681,Kyrie Irving,1610612738,Boston Celtics,3,9,54,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,129,228,1,1,20181022,BOS,ORL,Nets
185731,Shot Chart Detail,21800040,355,202681,Kyrie Irving,1610612738,Boston Celtics,3,6,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,177,198,1,0,20181022,BOS,ORL,Nets
185732,Shot Chart Detail,21800040,363,202681,Kyrie Irving,1610612738,Boston Celtics,3,5,40,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-61,25,1,1,20181022,BOS,ORL,Nets
185733,Shot Chart Detail,21800040,371,202681,Kyrie Irving,1610612738,Boston Celtics,3,4,22,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,6,1,1,20181022,BOS,ORL,Nets
185734,Shot Chart Detail,21800040,392,202681,Kyrie Irving,1610612738,Boston Celtics,3,3,14,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-103,240,1,0,20181022,BOS,ORL,Nets
185735,Shot Chart Detail,21800040,400,202681,Kyrie Irving,1610612738,Boston Celtics,3,2,6,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,24,1,1,20181022,BOS,ORL,Nets
185736,Shot Chart Detail,21800040,417,202681,Kyrie Irving,1610612738,Boston Celtics,3,0,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,87,155,1,1,20181022,BOS,ORL,Nets
185737,Shot Chart Detail,21800040,529,202681,Kyrie Irving,1610612738,Boston Celtics,4,6,3,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,30,1,1,20181022,BOS,ORL,Nets
185738,Shot Chart Detail,21800040,551,202681,Kyrie Irving,1610612738,Boston Celtics,4,3,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,131,239,1,0,20181022,BOS,ORL,Nets
185739,Shot Chart Detail,21800040,584,202681,Kyrie Irving,1610612738,Boston Celtics,4,1,46,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,4,1,1,20181022,BOS,ORL,Nets
185740,Shot Chart Detail,21800040,600,202681,Kyrie Irving,1610612738,Boston Celtics,4,0,14,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-3,96,1,1,20181022,BOS,ORL,Nets
185741,Shot Chart Detail,21800040,620,202681,Kyrie Irving,1610612738,Boston Celtics,4,0,5,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,32,1,0,20181022,BOS,ORL,Nets
185742,Shot Chart Detail,21800065,13,202681,Kyrie Irving,1610612738,Boston Celtics,1,11,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,6,1,1,20181025,OKC,BOS,Nets
185743,Shot Chart Detail,21800065,33,202681,Kyrie Irving,1610612738,Boston Celtics,1,9,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,176,185,1,0,20181025,OKC,BOS,Nets
185744,Shot Chart Detail,21800065,67,202681,Kyrie Irving,1610612738,Boston Celtics,1,6,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-220,95,1,0,20181025,OKC,BOS,Nets
185745,Shot Chart Detail,21800065,95,202681,Kyrie Irving,1610612738,Boston Celtics,1,4,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,11,1,0,20181025,OKC,BOS,Nets
185746,Shot Chart Detail,21800065,290,202681,Kyrie Irving,1610612738,Boston Celtics,2,3,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,5,1,1,20181025,OKC,BOS,Nets
185747,Shot Chart Detail,21800065,402,202681,Kyrie Irving,1610612738,Boston Celtics,3,9,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,69,244,1,0,20181025,OKC,BOS,Nets
185748,Shot Chart Detail,21800065,405,202681,Kyrie Irving,1610612738,Boston Celtics,3,9,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,187,162,1,1,20181025,OKC,BOS,Nets
185749,Shot Chart Detail,21800065,412,202681,Kyrie Irving,1610612738,Boston Celtics,3,8,15,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,169,181,1,1,20181025,OKC,BOS,Nets
185750,Shot Chart Detail,21800065,616,202681,Kyrie Irving,1610612738,Boston Celtics,4,6,25,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,98,32,1,0,20181025,OKC,BOS,Nets
185751,Shot Chart Detail,21800065,628,202681,Kyrie Irving,1610612738,Boston Celtics,4,5,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-3,34,1,0,20181025,OKC,BOS,Nets
185752,Shot Chart Detail,21800065,679,202681,Kyrie Irving,1610612738,Boston Celtics,4,3,12,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,105,6,1,1,20181025,OKC,BOS,Nets
185753,Shot Chart Detail,21800065,688,202681,Kyrie Irving,1610612738,Boston Celtics,4,2,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,63,247,1,0,20181025,OKC,BOS,Nets
185754,Shot Chart Detail,21800065,702,202681,Kyrie Irving,1610612738,Boston Celtics,4,0,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,0,1,1,20181025,OKC,BOS,Nets
185755,Shot Chart Detail,21800074,23,202681,Kyrie Irving,1610612738,Boston Celtics,1,9,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-121,281,1,1,20181027,DET,BOS,Nets
185756,Shot Chart Detail,21800074,95,202681,Kyrie Irving,1610612738,Boston Celtics,1,4,17,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,80,164,1,0,20181027,DET,BOS,Nets
185757,Shot Chart Detail,21800074,332,202681,Kyrie Irving,1610612738,Boston Celtics,2,0,0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,32,195,1,0,20181027,DET,BOS,Nets
185758,Shot Chart Detail,21800074,374,202681,Kyrie Irving,1610612738,Boston Celtics,3,8,23,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,116,13,1,0,20181027,DET,BOS,Nets
185759,Shot Chart Detail,21800074,414,202681,Kyrie Irving,1610612738,Boston Celtics,3,6,19,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,68,72,1,0,20181027,DET,BOS,Nets
185760,Shot Chart Detail,21800099,17,202681,Kyrie Irving,1610612738,Boston Celtics,1,10,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,131,162,1,1,20181030,BOS,DET,Nets
185761,Shot Chart Detail,21800099,43,202681,Kyrie Irving,1610612738,Boston Celtics,1,8,22,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,8,1,1,20181030,BOS,DET,Nets
185762,Shot Chart Detail,21800099,52,202681,Kyrie Irving,1610612738,Boston Celtics,1,7,34,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-10,1,1,20181030,BOS,DET,Nets
185763,Shot Chart Detail,21800099,84,202681,Kyrie Irving,1610612738,Boston Celtics,1,5,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,53,123,1,0,20181030,BOS,DET,Nets
185764,Shot Chart Detail,21800099,247,202681,Kyrie Irving,1610612738,Boston Celtics,2,6,25,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,16,1,1,20181030,BOS,DET,Nets
185765,Shot Chart Detail,21800099,301,202681,Kyrie Irving,1610612738,Boston Celtics,2,3,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,221,110,1,0,20181030,BOS,DET,Nets
185766,Shot Chart Detail,21800099,358,202681,Kyrie Irving,1610612738,Boston Celtics,2,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,44,85,436,1,0,20181030,BOS,DET,Nets
185767,Shot Chart Detail,21800099,407,202681,Kyrie Irving,1610612738,Boston Celtics,3,9,3,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,61,53,1,1,20181030,BOS,DET,Nets
185768,Shot Chart Detail,21800099,462,202681,Kyrie Irving,1610612738,Boston Celtics,3,4,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,23,257,1,1,20181030,BOS,DET,Nets
185769,Shot Chart Detail,21800099,475,202681,Kyrie Irving,1610612738,Boston Celtics,3,3,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,176,193,1,1,20181030,BOS,DET,Nets
185770,Shot Chart Detail,21800099,484,202681,Kyrie Irving,1610612738,Boston Celtics,3,2,53,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,121,274,1,1,20181030,BOS,DET,Nets
185771,Shot Chart Detail,21800099,506,202681,Kyrie Irving,1610612738,Boston Celtics,3,2,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-133,232,1,0,20181030,BOS,DET,Nets
185772,Shot Chart Detail,21800099,617,202681,Kyrie Irving,1610612738,Boston Celtics,4,6,12,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,104,157,1,0,20181030,BOS,DET,Nets
185773,Shot Chart Detail,21800099,650,202681,Kyrie Irving,1610612738,Boston Celtics,4,4,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,-6,1,1,20181030,BOS,DET,Nets
185774,Shot Chart Detail,21800099,664,202681,Kyrie Irving,1610612738,Boston Celtics,4,2,8,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,142,98,1,1,20181030,BOS,DET,Nets
185775,Shot Chart Detail,21800099,675,202681,Kyrie Irving,1610612738,Boston Celtics,4,0,37,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-85,163,1,0,20181030,BOS,DET,Nets
185776,Shot Chart Detail,21800115,17,202681,Kyrie Irving,1610612738,Boston Celtics,1,10,43,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-41,84,1,1,20181101,BOS,MIL,Nets
185777,Shot Chart Detail,21800115,30,202681,Kyrie Irving,1610612738,Boston Celtics,1,9,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-188,171,1,0,20181101,BOS,MIL,Nets
185778,Shot Chart Detail,21800115,92,202681,Kyrie Irving,1610612738,Boston Celtics,1,4,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,177,200,1,0,20181101,BOS,MIL,Nets
185779,Shot Chart Detail,21800115,100,202681,Kyrie Irving,1610612738,Boston Celtics,1,3,16,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,16,1,1,20181101,BOS,MIL,Nets
185780,Shot Chart Detail,21800115,121,202681,Kyrie Irving,1610612738,Boston Celtics,1,2,14,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,-79,138,1,0,20181101,BOS,MIL,Nets
185781,Shot Chart Detail,21800115,133,202681,Kyrie Irving,1610612738,Boston Celtics,1,1,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,101,129,1,0,20181101,BOS,MIL,Nets
185782,Shot Chart Detail,21800115,287,202681,Kyrie Irving,1610612738,Boston Celtics,2,2,51,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-226,47,1,0,20181101,BOS,MIL,Nets
