id,grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,current_team
302864,Shot Chart Detail,21800008,22,201980,Danny Green,1610612761,Toronto Raptors,1,10,30,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-168,204,1,0,20181017,TOR,CLE,Warriors
302865,Shot Chart Detail,21800008,166,201980,Danny Green,1610612761,Toronto Raptors,1,0,4,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,11,1,1,20181017,TOR,CLE,Warriors
302866,Shot Chart Detail,21800008,210,201980,Danny Green,1610612761,Toronto Raptors,2,9,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-150,217,1,0,20181017,TOR,CLE,Warriors
302867,Shot Chart Detail,21800008,227,201980,Danny Green,1610612761,Toronto Raptors,2,8,6,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-7,75,1,0,20181017,TOR,CLE,Warriors
302868,Shot Chart Detail,21800008,249,201980,Danny Green,1610612761,Toronto Raptors,2,6,40,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-127,238,1,1,20181017,TOR,CLE,Warriors
302869,Shot Chart Detail,21800008,338,201980,Danny Green,1610612761,Toronto Raptors,2,1,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,71,252,1,1,20181017,TOR,CLE,Warriors
302870,Shot Chart Detail,21800008,370,201980,Danny Green,1610612761,Toronto Raptors,3,11,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,155,221,1,1,20181017,TOR,CLE,Warriors
302871,Shot Chart Detail,21800008,658,201980,Danny Green,1610612761,Toronto Raptors,4,3,35,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,89,252,1,0,20181017,TOR,CLE,Warriors
302872,Shot Chart Detail,21800008,698,201980,Danny Green,1610612761,Toronto Raptors,4,1,4,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-11,1,0,20181017,TOR,CLE,Warriors
302873,Shot Chart Detail,21800019,35,201980,Danny Green,1610612761,Toronto Raptors,1,9,25,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,137,203,1,0,20181019,TOR,BOS,Warriors
302874,Shot Chart Detail,21800019,86,201980,Danny Green,1610612761,Toronto Raptors,1,4,57,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,14,1,1,20181019,TOR,BOS,Warriors
302875,Shot Chart Detail,21800019,191,201980,Danny Green,1610612761,Toronto Raptors,2,10,38,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,95,83,1,1,20181019,TOR,BOS,Warriors
302876,Shot Chart Detail,21800019,199,201980,Danny Green,1610612761,Toronto Raptors,2,9,49,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,0,1,0,20181019,TOR,BOS,Warriors
302877,Shot Chart Detail,21800019,405,201980,Danny Green,1610612761,Toronto Raptors,3,6,0,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,128,242,1,1,20181019,TOR,BOS,Warriors
302878,Shot Chart Detail,21800019,418,201980,Danny Green,1610612761,Toronto Raptors,3,4,18,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,237,42,1,1,20181019,TOR,BOS,Warriors
302879,Shot Chart Detail,21800019,608,201980,Danny Green,1610612761,Toronto Raptors,4,4,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-19,269,1,0,20181019,TOR,BOS,Warriors
302880,Shot Chart Detail,21800019,637,201980,Danny Green,1610612761,Toronto Raptors,4,2,29,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,18,1,1,20181019,TOR,BOS,Warriors
302881,Shot Chart Detail,21800027,7,201980,Danny Green,1610612761,Toronto Raptors,1,11,43,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-40,31,1,0,20181020,WAS,TOR,Warriors
302882,Shot Chart Detail,21800027,66,201980,Danny Green,1610612761,Toronto Raptors,1,7,31,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,56,1,0,20181020,WAS,TOR,Warriors
302883,Shot Chart Detail,21800027,69,201980,Danny Green,1610612761,Toronto Raptors,1,7,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,215,127,1,1,20181020,WAS,TOR,Warriors
302884,Shot Chart Detail,21800027,248,201980,Danny Green,1610612761,Toronto Raptors,2,7,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-55,261,1,0,20181020,WAS,TOR,Warriors
302885,Shot Chart Detail,21800027,283,201980,Danny Green,1610612761,Toronto Raptors,2,4,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,131,230,1,0,20181020,WAS,TOR,Warriors
302886,Shot Chart Detail,21800027,391,201980,Danny Green,1610612761,Toronto Raptors,3,9,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-139,228,1,0,20181020,WAS,TOR,Warriors
302887,Shot Chart Detail,21800027,656,201980,Danny Green,1610612761,Toronto Raptors,4,5,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,65,239,1,0,20181020,WAS,TOR,Warriors
302888,Shot Chart Detail,21800027,696,201980,Danny Green,1610612761,Toronto Raptors,4,2,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,192,149,1,0,20181020,WAS,TOR,Warriors
302889,Shot Chart Detail,21800027,717,201980,Danny Green,1610612761,Toronto Raptors,4,0,39,Missed Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,222,7,1,0,20181020,WAS,TOR,Warriors
302890,Shot Chart Detail,21800041,67,201980,Danny Green,1610612761,Toronto Raptors,1,5,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-79,246,1,1,20181022,TOR,CHA,Warriors
302891,Shot Chart Detail,21800041,92,201980,Danny Green,1610612761,Toronto Raptors,1,3,56,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,128,234,1,0,20181022,TOR,CHA,Warriors
302892,Shot Chart Detail,21800041,109,201980,Danny Green,1610612761,Toronto Raptors,1,2,56,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,-1,1,0,20181022,TOR,CHA,Warriors
302893,Shot Chart Detail,21800041,250,201980,Danny Green,1610612761,Toronto Raptors,2,5,31,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,62,40,1,1,20181022,TOR,CHA,Warriors
302894,Shot Chart Detail,21800041,278,201980,Danny Green,1610612761,Toronto Raptors,2,3,25,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,197,1,1,20181022,TOR,CHA,Warriors
302895,Shot Chart Detail,21800041,330,201980,Danny Green,1610612761,Toronto Raptors,3,11,22,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,239,7,1,1,20181022,TOR,CHA,Warriors
302896,Shot Chart Detail,21800041,353,201980,Danny Green,1610612761,Toronto Raptors,3,9,28,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,15,1,1,20181022,TOR,CHA,Warriors
302897,Shot Chart Detail,21800041,371,201980,Danny Green,1610612761,Toronto Raptors,3,7,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,13,1,1,20181022,TOR,CHA,Warriors
302898,Shot Chart Detail,21800055,11,201980,Danny Green,1610612761,Toronto Raptors,1,11,16,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-149,226,1,1,20181024,TOR,MIN,Warriors
302899,Shot Chart Detail,21800055,110,201980,Danny Green,1610612761,Toronto Raptors,1,3,23,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-164,202,1,0,20181024,TOR,MIN,Warriors
302900,Shot Chart Detail,21800055,190,201980,Danny Green,1610612761,Toronto Raptors,2,9,41,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,46,37,1,0,20181024,TOR,MIN,Warriors
302901,Shot Chart Detail,21800055,219,201980,Danny Green,1610612761,Toronto Raptors,2,7,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,10,1,0,20181024,TOR,MIN,Warriors
302902,Shot Chart Detail,21800055,351,201980,Danny Green,1610612761,Toronto Raptors,3,11,7,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,143,214,1,0,20181024,TOR,MIN,Warriors
302903,Shot Chart Detail,21800055,359,201980,Danny Green,1610612761,Toronto Raptors,3,10,18,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,169,188,1,0,20181024,TOR,MIN,Warriors
302904,Shot Chart Detail,21800055,369,201980,Danny Green,1610612761,Toronto Raptors,3,9,4,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-17,1,1,20181024,TOR,MIN,Warriors
302905,Shot Chart Detail,21800055,558,201980,Danny Green,1610612761,Toronto Raptors,4,6,28,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,16,1,0,20181024,TOR,MIN,Warriors
302906,Shot Chart Detail,21800069,9,201980,Danny Green,1610612761,Toronto Raptors,1,11,39,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20181026,TOR,DAL,Warriors
302907,Shot Chart Detail,21800069,24,201980,Danny Green,1610612761,Toronto Raptors,1,10,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,199,1,1,20181026,TOR,DAL,Warriors
302908,Shot Chart Detail,21800069,42,201980,Danny Green,1610612761,Toronto Raptors,1,8,34,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,2,1,1,20181026,TOR,DAL,Warriors
302909,Shot Chart Detail,21800069,79,201980,Danny Green,1610612761,Toronto Raptors,1,5,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,105,238,1,0,20181026,TOR,DAL,Warriors
302910,Shot Chart Detail,21800069,125,201980,Danny Green,1610612761,Toronto Raptors,1,2,26,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,1,1,1,20181026,TOR,DAL,Warriors
302911,Shot Chart Detail,21800069,352,201980,Danny Green,1610612761,Toronto Raptors,3,11,1,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,123,231,1,1,20181026,TOR,DAL,Warriors
302912,Shot Chart Detail,21800069,598,201980,Danny Green,1610612761,Toronto Raptors,4,4,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,126,235,1,0,20181026,TOR,DAL,Warriors
302913,Shot Chart Detail,21800069,647,201980,Danny Green,1610612761,Toronto Raptors,4,0,55,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,5,1,0,20181026,TOR,DAL,Warriors
302914,Shot Chart Detail,21800092,7,201980,Danny Green,1610612761,Toronto Raptors,1,11,46,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,27,84,1,0,20181029,MIL,TOR,Warriors
302915,Shot Chart Detail,21800092,58,201980,Danny Green,1610612761,Toronto Raptors,1,6,47,Made Shot,Running Alley Oop Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,10,1,1,20181029,MIL,TOR,Warriors
302916,Shot Chart Detail,21800092,239,201980,Danny Green,1610612761,Toronto Raptors,2,7,49,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,37,1,1,20181029,MIL,TOR,Warriors
302917,Shot Chart Detail,21800092,308,201980,Danny Green,1610612761,Toronto Raptors,2,2,28,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,117,22,1,0,20181029,MIL,TOR,Warriors
302918,Shot Chart Detail,21800092,344,201980,Danny Green,1610612761,Toronto Raptors,3,10,43,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,17,1,1,20181029,MIL,TOR,Warriors
302919,Shot Chart Detail,21800092,544,201980,Danny Green,1610612761,Toronto Raptors,4,9,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,89,258,1,0,20181029,MIL,TOR,Warriors
302920,Shot Chart Detail,21800100,22,201980,Danny Green,1610612761,Toronto Raptors,1,10,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,117,230,1,0,20181030,TOR,PHI,Warriors
302921,Shot Chart Detail,21800100,87,201980,Danny Green,1610612761,Toronto Raptors,1,5,52,Made Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,46,13,1,1,20181030,TOR,PHI,Warriors
302922,Shot Chart Detail,21800100,228,201980,Danny Green,1610612761,Toronto Raptors,2,8,19,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,4,63,1,0,20181030,TOR,PHI,Warriors
302923,Shot Chart Detail,21800100,242,201980,Danny Green,1610612761,Toronto Raptors,2,7,23,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-74,39,1,0,20181030,TOR,PHI,Warriors
302924,Shot Chart Detail,21800100,292,201980,Danny Green,1610612761,Toronto Raptors,2,4,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-87,241,1,1,20181030,TOR,PHI,Warriors
302925,Shot Chart Detail,21800100,435,201980,Danny Green,1610612761,Toronto Raptors,3,8,57,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,122,55,1,0,20181030,TOR,PHI,Warriors
302926,Shot Chart Detail,21800100,627,201980,Danny Green,1610612761,Toronto Raptors,4,10,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,10,1,1,20181030,TOR,PHI,Warriors
302927,Shot Chart Detail,21800100,688,201980,Danny Green,1610612761,Toronto Raptors,4,5,15,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,208,131,1,1,20181030,TOR,PHI,Warriors
302928,Shot Chart Detail,21800100,722,201980,Danny Green,1610612761,Toronto Raptors,4,2,35,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,57,1,0,20181030,TOR,PHI,Warriors
302929,Shot Chart Detail,21800123,68,201980,Danny Green,1610612761,Toronto Raptors,1,5,40,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,10,1,0,20181102,PHX,TOR,Warriors
302930,Shot Chart Detail,21800123,73,201980,Danny Green,1610612761,Toronto Raptors,1,5,33,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-237,82,1,1,20181102,PHX,TOR,Warriors
302931,Shot Chart Detail,21800123,118,201980,Danny Green,1610612761,Toronto Raptors,1,2,56,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,6,1,1,20181102,PHX,TOR,Warriors
302932,Shot Chart Detail,21800123,124,201980,Danny Green,1610612761,Toronto Raptors,1,2,29,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-13,103,1,0,20181102,PHX,TOR,Warriors
302933,Shot Chart Detail,21800123,291,201980,Danny Green,1610612761,Toronto Raptors,2,3,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-155,199,1,0,20181102,PHX,TOR,Warriors
302934,Shot Chart Detail,21800123,315,201980,Danny Green,1610612761,Toronto Raptors,2,1,2,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-218,122,1,0,20181102,PHX,TOR,Warriors
302935,Shot Chart Detail,21800123,372,201980,Danny Green,1610612761,Toronto Raptors,3,9,45,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,36,1,1,20181102,PHX,TOR,Warriors
302936,Shot Chart Detail,21800123,436,201980,Danny Green,1610612761,Toronto Raptors,3,5,43,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,2,1,0,20181102,PHX,TOR,Warriors
302937,Shot Chart Detail,21800139,9,201980,Danny Green,1610612761,Toronto Raptors,1,11,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,178,1,1,20181104,LAL,TOR,Warriors
302938,Shot Chart Detail,21800139,28,201980,Danny Green,1610612761,Toronto Raptors,1,9,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-203,163,1,1,20181104,LAL,TOR,Warriors
302939,Shot Chart Detail,21800139,51,201980,Danny Green,1610612761,Toronto Raptors,1,7,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,157,189,1,0,20181104,LAL,TOR,Warriors
302940,Shot Chart Detail,21800139,338,201980,Danny Green,1610612761,Toronto Raptors,2,1,29,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,25,241,67,1,0,20181104,LAL,TOR,Warriors
302941,Shot Chart Detail,21800139,361,201980,Danny Green,1610612761,Toronto Raptors,3,11,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-160,182,1,0,20181104,LAL,TOR,Warriors
302942,Shot Chart Detail,21800139,363,201980,Danny Green,1610612761,Toronto Raptors,3,11,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,183,190,1,1,20181104,LAL,TOR,Warriors
302943,Shot Chart Detail,21800139,402,201980,Danny Green,1610612761,Toronto Raptors,3,8,28,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,61,1,1,20181104,LAL,TOR,Warriors
302944,Shot Chart Detail,21800139,631,201980,Danny Green,1610612761,Toronto Raptors,4,3,9,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,72,1,1,20181104,LAL,TOR,Warriors
302945,Shot Chart Detail,21800146,78,201980,Danny Green,1610612761,Toronto Raptors,1,5,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,160,190,1,0,20181105,UTA,TOR,Warriors
302946,Shot Chart Detail,21800146,383,201980,Danny Green,1610612761,Toronto Raptors,3,10,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-155,200,1,1,20181105,UTA,TOR,Warriors
302947,Shot Chart Detail,21800146,431,201980,Danny Green,1610612761,Toronto Raptors,3,6,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-122,183,1,1,20181105,UTA,TOR,Warriors
302948,Shot Chart Detail,21800146,452,201980,Danny Green,1610612761,Toronto Raptors,3,5,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,4,1,1,20181105,UTA,TOR,Warriors
302949,Shot Chart Detail,21800146,481,201980,Danny Green,1610612761,Toronto Raptors,3,3,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-158,201,1,0,20181105,UTA,TOR,Warriors
302950,Shot Chart Detail,21800161,37,201980,Danny Green,1610612761,Toronto Raptors,1,8,29,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,39,1,0,20181107,SAC,TOR,Warriors
302951,Shot Chart Detail,21800161,82,201980,Danny Green,1610612761,Toronto Raptors,1,4,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-174,185,1,0,20181107,SAC,TOR,Warriors
302952,Shot Chart Detail,21800161,117,201980,Danny Green,1610612761,Toronto Raptors,1,2,38,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,4,230,1,0,20181107,SAC,TOR,Warriors
302953,Shot Chart Detail,21800161,301,201980,Danny Green,1610612761,Toronto Raptors,2,3,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,178,186,1,1,20181107,SAC,TOR,Warriors
302954,Shot Chart Detail,21800161,305,201980,Danny Green,1610612761,Toronto Raptors,2,2,38,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-188,159,1,1,20181107,SAC,TOR,Warriors
302955,Shot Chart Detail,21800161,318,201980,Danny Green,1610612761,Toronto Raptors,2,1,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,100,233,1,0,20181107,SAC,TOR,Warriors
302956,Shot Chart Detail,21800161,360,201980,Danny Green,1610612761,Toronto Raptors,3,10,49,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,29,1,0,20181107,SAC,TOR,Warriors
302957,Shot Chart Detail,21800161,393,201980,Danny Green,1610612761,Toronto Raptors,3,8,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,185,176,1,0,20181107,SAC,TOR,Warriors
302958,Shot Chart Detail,21800161,435,201980,Danny Green,1610612761,Toronto Raptors,3,5,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,10,1,0,20181107,SAC,TOR,Warriors
302959,Shot Chart Detail,21800161,490,201980,Danny Green,1610612761,Toronto Raptors,3,1,5,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,4,1,0,20181107,SAC,TOR,Warriors
302960,Shot Chart Detail,21800174,29,201980,Danny Green,1610612761,Toronto Raptors,1,9,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-231,109,1,0,20181110,TOR,NYK,Warriors
302961,Shot Chart Detail,21800174,49,201980,Danny Green,1610612761,Toronto Raptors,1,7,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-79,246,1,0,20181110,TOR,NYK,Warriors
302962,Shot Chart Detail,21800174,51,201980,Danny Green,1610612761,Toronto Raptors,1,7,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-221,110,1,1,20181110,TOR,NYK,Warriors
302963,Shot Chart Detail,21800174,79,201980,Danny Green,1610612761,Toronto Raptors,1,5,18,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,6,1,1,20181110,TOR,NYK,Warriors
302964,Shot Chart Detail,21800174,371,201980,Danny Green,1610612761,Toronto Raptors,3,10,4,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-10,1,0,20181110,TOR,NYK,Warriors
302965,Shot Chart Detail,21800174,418,201980,Danny Green,1610612761,Toronto Raptors,3,5,45,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-167,178,1,1,20181110,TOR,NYK,Warriors
302966,Shot Chart Detail,21800174,447,201980,Danny Green,1610612761,Toronto Raptors,3,3,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,192,168,1,0,20181110,TOR,NYK,Warriors
302967,Shot Chart Detail,21800192,64,201980,Danny Green,1610612761,Toronto Raptors,1,6,52,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,59,1,0,20181112,TOR,NOP,Warriors
302968,Shot Chart Detail,21800192,355,201980,Danny Green,1610612761,Toronto Raptors,3,11,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,131,220,1,0,20181112,TOR,NOP,Warriors
302969,Shot Chart Detail,21800192,363,201980,Danny Green,1610612761,Toronto Raptors,3,10,22,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,-16,1,1,20181112,TOR,NOP,Warriors
302970,Shot Chart Detail,21800192,371,201980,Danny Green,1610612761,Toronto Raptors,3,9,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-162,180,1,0,20181112,TOR,NOP,Warriors
302971,Shot Chart Detail,21800206,97,201980,Danny Green,1610612761,Toronto Raptors,1,3,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,12,1,0,20181114,TOR,DET,Warriors
302972,Shot Chart Detail,21800206,132,201980,Danny Green,1610612761,Toronto Raptors,1,1,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,25,1,0,20181114,TOR,DET,Warriors
302973,Shot Chart Detail,21800206,323,201980,Danny Green,1610612761,Toronto Raptors,2,0,39,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,2,94,1,1,20181114,TOR,DET,Warriors
302974,Shot Chart Detail,21800206,346,201980,Danny Green,1610612761,Toronto Raptors,3,11,19,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-201,166,1,1,20181114,TOR,DET,Warriors
302975,Shot Chart Detail,21800216,14,201980,Danny Green,1610612761,Toronto Raptors,1,11,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,213,156,1,1,20181116,BOS,TOR,Warriors
