id,grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,current_team
135960,Shot Chart Detail,21800959,614,203897,Zach LaVine,1610612741,Chicago Bulls,4,2,55,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,11,109,1,0,20190305,IND,CHI,Bulls
135961,Shot Chart Detail,21800959,631,203897,Zach LaVine,1610612741,Chicago Bulls,4,1,25,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20190305,IND,CHI,Bulls
135962,Shot Chart Detail,21800959,640,203897,Zach LaVine,1610612741,Chicago Bulls,4,0,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-92,263,1,0,20190305,IND,CHI,Bulls
135997,Shot Chart Detail,21800980,307,203897,Zach LaVine,1610612741,Chicago Bulls,2,0,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,76,246,1,0,20190308,CHI,DET,Bulls
135963,Shot Chart Detail,21800959,656,203897,Zach LaVine,1610612741,Chicago Bulls,4,0,25,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,5,1,0,20190305,IND,CHI,Bulls
135964,Shot Chart Detail,21800970,20,203897,Zach LaVine,1610612741,Chicago Bulls,1,10,46,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,29,1,0,20190306,CHI,PHI,Bulls
135965,Shot Chart Detail,21800970,28,203897,Zach LaVine,1610612741,Chicago Bulls,1,10,19,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,16,1,0,20190306,CHI,PHI,Bulls
135966,Shot Chart Detail,21800970,61,203897,Zach LaVine,1610612741,Chicago Bulls,1,7,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,13,1,1,20190306,CHI,PHI,Bulls
135967,Shot Chart Detail,21800970,99,203897,Zach LaVine,1610612741,Chicago Bulls,1,4,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,27,1,0,20190306,CHI,PHI,Bulls
135968,Shot Chart Detail,21800970,111,203897,Zach LaVine,1610612741,Chicago Bulls,1,4,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,14,1,1,20190306,CHI,PHI,Bulls
135969,Shot Chart Detail,21800970,141,203897,Zach LaVine,1610612741,Chicago Bulls,1,2,51,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-96,143,1,0,20190306,CHI,PHI,Bulls
135970,Shot Chart Detail,21800970,249,203897,Zach LaVine,1610612741,Chicago Bulls,2,6,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-109,229,1,0,20190306,CHI,PHI,Bulls
135971,Shot Chart Detail,21800970,254,203897,Zach LaVine,1610612741,Chicago Bulls,2,5,49,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,1,1,1,20190306,CHI,PHI,Bulls
135972,Shot Chart Detail,21800970,261,203897,Zach LaVine,1610612741,Chicago Bulls,2,4,54,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,56,103,1,0,20190306,CHI,PHI,Bulls
135973,Shot Chart Detail,21800970,263,203897,Zach LaVine,1610612741,Chicago Bulls,2,4,48,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20190306,CHI,PHI,Bulls
135974,Shot Chart Detail,21800970,284,203897,Zach LaVine,1610612741,Chicago Bulls,2,3,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,5,1,1,20190306,CHI,PHI,Bulls
135975,Shot Chart Detail,21800970,309,203897,Zach LaVine,1610612741,Chicago Bulls,2,0,0,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,67,117,1,0,20190306,CHI,PHI,Bulls
135976,Shot Chart Detail,21800970,319,203897,Zach LaVine,1610612741,Chicago Bulls,3,11,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,149,199,1,0,20190306,CHI,PHI,Bulls
135977,Shot Chart Detail,21800970,394,203897,Zach LaVine,1610612741,Chicago Bulls,3,6,4,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-11,58,1,1,20190306,CHI,PHI,Bulls
135978,Shot Chart Detail,21800970,411,203897,Zach LaVine,1610612741,Chicago Bulls,3,5,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-40,253,1,1,20190306,CHI,PHI,Bulls
135979,Shot Chart Detail,21800970,420,203897,Zach LaVine,1610612741,Chicago Bulls,3,3,59,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,2,1,1,20190306,CHI,PHI,Bulls
135980,Shot Chart Detail,21800970,459,203897,Zach LaVine,1610612741,Chicago Bulls,3,1,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,26,247,1,0,20190306,CHI,PHI,Bulls
135981,Shot Chart Detail,21800970,464,203897,Zach LaVine,1610612741,Chicago Bulls,3,0,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-160,149,1,0,20190306,CHI,PHI,Bulls
135982,Shot Chart Detail,21800970,588,203897,Zach LaVine,1610612741,Chicago Bulls,4,5,30,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,44,1,1,20190306,CHI,PHI,Bulls
135983,Shot Chart Detail,21800970,598,203897,Zach LaVine,1610612741,Chicago Bulls,4,4,48,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-3,1,1,20190306,CHI,PHI,Bulls
135984,Shot Chart Detail,21800970,603,203897,Zach LaVine,1610612741,Chicago Bulls,4,4,15,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,10,78,1,0,20190306,CHI,PHI,Bulls
135985,Shot Chart Detail,21800970,616,203897,Zach LaVine,1610612741,Chicago Bulls,4,3,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-4,1,1,20190306,CHI,PHI,Bulls
135986,Shot Chart Detail,21800970,646,203897,Zach LaVine,1610612741,Chicago Bulls,4,1,44,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-7,97,1,1,20190306,CHI,PHI,Bulls
135987,Shot Chart Detail,21800970,651,203897,Zach LaVine,1610612741,Chicago Bulls,4,1,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,55,158,1,0,20190306,CHI,PHI,Bulls
135988,Shot Chart Detail,21800970,657,203897,Zach LaVine,1610612741,Chicago Bulls,4,0,46,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-12,74,1,1,20190306,CHI,PHI,Bulls
135989,Shot Chart Detail,21800970,678,203897,Zach LaVine,1610612741,Chicago Bulls,4,0,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,6,1,1,20190306,CHI,PHI,Bulls
135990,Shot Chart Detail,21800980,35,203897,Zach LaVine,1610612741,Chicago Bulls,1,7,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,4,1,1,20190308,CHI,DET,Bulls
135991,Shot Chart Detail,21800980,40,203897,Zach LaVine,1610612741,Chicago Bulls,1,6,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,8,1,1,20190308,CHI,DET,Bulls
135992,Shot Chart Detail,21800980,119,203897,Zach LaVine,1610612741,Chicago Bulls,1,0,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,30,1,0,20190308,CHI,DET,Bulls
135993,Shot Chart Detail,21800980,131,203897,Zach LaVine,1610612741,Chicago Bulls,1,0,0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-81,1,1,1,20190308,CHI,DET,Bulls
135994,Shot Chart Detail,21800980,235,203897,Zach LaVine,1610612741,Chicago Bulls,2,5,24,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,0,1,1,20190308,CHI,DET,Bulls
135995,Shot Chart Detail,21800980,251,203897,Zach LaVine,1610612741,Chicago Bulls,2,4,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,13,1,1,20190308,CHI,DET,Bulls
135996,Shot Chart Detail,21800980,265,203897,Zach LaVine,1610612741,Chicago Bulls,2,4,1,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,4,1,0,20190308,CHI,DET,Bulls
135998,Shot Chart Detail,21800980,366,203897,Zach LaVine,1610612741,Chicago Bulls,3,7,8,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,13,1,0,20190308,CHI,DET,Bulls
135999,Shot Chart Detail,21800980,373,203897,Zach LaVine,1610612741,Chicago Bulls,3,6,49,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,10,1,0,20190308,CHI,DET,Bulls
136000,Shot Chart Detail,21800980,387,203897,Zach LaVine,1610612741,Chicago Bulls,3,5,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,4,1,0,20190308,CHI,DET,Bulls
136001,Shot Chart Detail,21800980,405,203897,Zach LaVine,1610612741,Chicago Bulls,3,3,56,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,-4,1,1,20190308,CHI,DET,Bulls
136002,Shot Chart Detail,21800980,421,203897,Zach LaVine,1610612741,Chicago Bulls,3,2,35,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-33,63,1,0,20190308,CHI,DET,Bulls
136003,Shot Chart Detail,21800980,433,203897,Zach LaVine,1610612741,Chicago Bulls,3,0,47,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-62,42,1,1,20190308,CHI,DET,Bulls
136004,Shot Chart Detail,21800980,540,203897,Zach LaVine,1610612741,Chicago Bulls,4,5,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,13,1,0,20190308,CHI,DET,Bulls
136005,Shot Chart Detail,21800980,553,203897,Zach LaVine,1610612741,Chicago Bulls,4,4,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-8,265,1,1,20190308,CHI,DET,Bulls
